subID,session_id,condition,category,num_strokes,draw_duration,mean_intensity,age,filename,age_numeric,site
121418_1,photodraw_e21544819304302,P,house,8,24.051,0.05006377551020408,age5,P_house_sketch_age5_CDM_photodraw_e21544819304302.png,5,CDM
IPAD1_THU5F2,Tsinghua_photodraw_production1573779630652,P,house,9,30181,0.05590322066326531,NA,P_house_sketch_age5_IPAD1_THU5F2.png,5,THU
181219_1,photodraw_e21545243809095,P,rabbit,1,2.752,0.10078523596938775,age5,P_rabbit_sketch_age5_CDM_photodraw_e21545243809095.png,5,CDM
IPAD1_THU5F3,Tsinghua_photodraw_production1573780408443,P,rabbit,16,30176,0.04434390943877551,NA,P_rabbit_sketch_age5_IPAD1_THU5F3.png,5,THU
111218_2,photodraw_e21542049031572,S,tree,6,7.577,0.09380978954081633,age5,S_tree_sketch_age5_CDM_photodraw_e21542049031572.png,5,CDM
IPAD4_THU6F4,Tsinghua_photodraw_production1573781585420,P,tree,4,30114,0.01895328443877551,NA,P_tree_sketch_age5_IPAD4_THU6F4.png,5,THU
111218_1,photodraw_e21542047659207,P,watch,6,8.241,0.057916135204081634,age5,P_watch_sketch_age5_CDM_photodraw_e21542047659207.png,5,CDM
IPAD3_THU5F4,Tsinghua_photodraw_production1573781474552,S,watch,10,24308,0.054009885204081634,NA,S_watch_sketch_age5_IPAD3_THU5F4.png,5,THU
011119_3,photodraw_e21547232670235,S,airplane,4,9.496,0.06363600127551021,age6,S_airplane_sketch_age6_CDM_photodraw_e21547232670235.png,6,CDM
IPAD2_THU6F32,Tsinghua_photodraw_production1576136080275,S,airplane,8,16168,0.05937101403061224,NA,S_airplane_sketch_age6_IPAD2_THU6F32.png,6,THU
102618_2,photodraw_e21540577320461,P,bike,13,27.008,0.04830994897959184,age6,P_bike_sketch_age6_CDM_photodraw_e21540577320461.png,6,CDM
IPAD2_THU6F20,Tsinghua_photodraw_production1575530375673,P,bike,14,30090,0.05765704719387755,NA,P_bike_sketch_age6_IPAD2_THU6F20.png,6,THU
011819_5,photodraw_e21547845453981,S,bird,12,9.049,0.041493941326530615,age6,S_bird_sketch_age6_CDM_photodraw_e21547845453981.png,6,CDM
IPAD2_THU6F20,Tsinghua_photodraw_production1575530375673,P,bird,5,25189,0.053212691326530615,NA,P_bird_sketch_age6_IPAD2_THU6F20.png,6,THU
011819_1,photodraw_e21547834597252,S,car,11,11.41,0.06810028698979592,age6,S_car_sketch_age6_CDM_photodraw_e21547834597252.png,6,CDM
IPAD3_THU7M20,Tsinghua_photodraw_production1576739207246,S,car,3,6428,0.02116549744897959,NA,S_car_sketch_age6_IPAD3_THU7M20.png,6,THU
012119_4,photodraw_e21548097384364,S,cat,12,25.526,0.0408561862244898,age6,S_cat_sketch_age6_CDM_photodraw_e21548097384364.png,6,CDM
IPAD4_THU6M1,Tsinghua_photodraw_production1573779097000,P,cat,13,26368,0.08627630739795919,NA,P_cat_sketch_age6_IPAD4_THU6M1.png,6,THU
110718_1,photodraw_e21541613545900,P,chair,5,12.66,0.060646524234693876,age6,P_chair_sketch_age6_CDM_photodraw_e21541613545900.png,6,CDM
IPAD3_THU6F19,Tsinghua_photodraw_production1576738635229,S,chair,15,30094,0.054787149234693876,NA,S_chair_sketch_age6_IPAD3_THU6F19.png,6,THU
011619_4,photodraw_e21547668018017,P,cup,4,8.068,0.03999920280612245,age6,P_cup_sketch_age6_CDM_photodraw_e21547668018017.png,6,CDM
IPAD2_THU6F20,Tsinghua_photodraw_production1575530375673,P,cup,2,9345,0.0283203125,NA,P_cup_sketch_age6_IPAD2_THU6F20.png,6,THU
010919_9,photodraw_e21547073155004,S,hat,1,4.832,0.03376116071428571,age6,S_hat_sketch_age6_CDM_photodraw_e21547073155004.png,6,CDM
IPAD2_THU6M3,Tsinghua_photodraw_production1577085989112,P,hat,2,7422,0.026526626275510203,NA,P_hat_sketch_age6_IPAD2_THU6M3.png,6,THU
011619_4,photodraw_e21547668018017,P,house,9,15.221,0.10008769132653061,age6,P_house_sketch_age6_CDM_photodraw_e21547668018017.png,6,CDM
IPAD2_THU6F19,Tsinghua_photodraw_production1575529585327,S,house,25,23684,0.08436304209183673,NA,S_house_sketch_age6_IPAD2_THU6F19.png,6,THU
011119_3,photodraw_e21547232670235,S,rabbit,8,12.596,0.06704400510204081,age6,S_rabbit_sketch_age6_CDM_photodraw_e21547232670235.png,6,CDM
IPAD2_THU6M3,Tsinghua_photodraw_production1577085989112,P,rabbit,1,22295,0.043247767857142856,NA,P_rabbit_sketch_age6_IPAD2_THU6M3.png,6,THU
011119_1,photodraw_e21547230596884,P,tree,14,13.222,0.05430883290816327,age6,P_tree_sketch_age6_CDM_photodraw_e21547230596884.png,6,CDM
